Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,SE_A03001B_001,SE_A03001B_002,SE_A03001B_003,SE_A03001B_004,SE_A03001B_005,SE_A03001B_006,SE_A03001B_007,SE_A03001B_008,SE_A03001B_009,SE_A03001B_010,SE_A14016_001,SE_B18002_001,SE_B18002_002,SE_B18002_003,SE_B13004_001,SE_B13004_002,SE_B13004_003,SE_B13004_004,SE_B13004_005
6037192300,14000US06037192300,Census Tract 1923,"Census Tract 1923, Los Angeles County, California",ca,140,0,ACSSF,4317,6,37,192300,869,657,10,0,127,0,23,52,597,119,79375,869,172,192,2475,137,169,306,2169
6037192410,14000US06037192410,Census Tract 1924.10,"Census Tract 1924.10, Los Angeles County, California",ca,140,0,ACSSF,4318,6,37,192410,1042,502,141,0,213,8,126,52,481,175,51818,1042,221,293,3749,406,689,1095,2654
6037192420,14000US06037192420,Census Tract 1924.20,"Census Tract 1924.20, Los Angeles County, California",ca,140,0,ACSSF,4319,6,37,192420,1209,445,146,0,276,7,312,23,203,595,53665,1209,275,341,4076,308,1588,1896,2180
6037192510,14000US06037192510,Census Tract 1925.10,"Census Tract 1925.10, Los Angeles County, California",ca,140,0,ACSSF,4320,6,37,192510,991,344,18,0,304,0,311,14,154,532,40492,991,279,406,3869,850,1188,2038,1831
6037192520,14000US06037192520,Census Tract 1925.20,"Census Tract 1925.20, Los Angeles County, California",ca,140,0,ACSSF,4321,6,37,192520,1456,611,21,9,197,0,584,34,195,1027,42832,1456,439,381,5298,984,1925,2909,2389
6037192610,14000US06037192610,Census Tract 1926.10,"Census Tract 1926.10, Los Angeles County, California",ca,140,0,ACSSF,4322,6,37,192610,1332,556,82,0,176,11,482,25,294,776,33696,1332,482,360,4112,772,1885,2657,1455
6037192620,14000US06037192620,Census Tract 1926.20,"Census Tract 1926.20, Los Angeles County, California",ca,140,0,ACSSF,4323,6,37,192620,1109,389,60,0,234,0,415,11,93,728,36403,1109,473,259,3725,816,1659,2475,1250
6037192700,14000US06037192700,Census Tract 1927,"Census Tract 1927, Los Angeles County, California",ca,140,0,ACSSF,4324,6,37,192700,941,321,6,0,192,0,391,31,117,613,46047,941,225,324,3717,860,966,1826,1891
6037194101,14000US06037194101,Census Tract 1941.01,"Census Tract 1941.01, Los Angeles County, California",ca,140,0,ACSSF,4325,6,37,194101,1054,826,97,9,38,0,62,22,793,104,57350,1054,287,359,3343,223,615,838,2505
6037194102,14000US06037194102,Census Tract 1941.02,"Census Tract 1941.02, Los Angeles County, California",ca,140,0,ACSSF,4326,6,37,194102,330,283,37,0,10,0,0,0,273,10,71250,330,65,104,3365,293,301,594,2771
6037194200,14000US06037194200,Census Tract 1942,"Census Tract 1942, Los Angeles County, California",ca,140,0,ACSSF,4327,6,37,194200,324,282,0,8,0,0,17,17,271,28,158409,324,29,61,3489,126,226,352,3137
6037194300,14000US06037194300,Census Tract 1943,"Census Tract 1943, Los Angeles County, California",ca,140,0,ACSSF,4328,6,37,194300,367,339,0,0,0,0,0,28,332,7,108047,367,126,69,3303,102,93,195,3108
6037194401,14000US06037194401,Census Tract 1944.01,"Census Tract 1944.01, Los Angeles County, California",ca,140,0,ACSSF,4329,6,37,194401,989,771,63,0,56,0,48,51,695,167,78307,989,231,235,2347,201,240,441,1906
6037194402,14000US06037194402,Census Tract 1944.02,"Census Tract 1944.02, Los Angeles County, California",ca,140,0,ACSSF,4330,6,37,194402,1365,1078,0,15,192,0,53,27,1021,110,87844,1365,401,331,3694,448,437,885,2809
6037194500,14000US06037194500,Census Tract 1945,"Census Tract 1945, Los Angeles County, California",ca,140,0,ACSSF,4331,6,37,194500,458,328,50,0,0,0,22,58,315,35,83659,458,127,103,1917,114,126,240,1677
6037195100,14000US06037195100,Census Tract 1951,"Census Tract 1951, Los Angeles County, California",ca,140,0,ACSSF,4332,6,37,195100,773,592,0,0,126,0,0,55,528,107,99223,773,180,65,4801,172,270,442,4359
6037195201,14000US06037195201,Census Tract 1952.01,"Census Tract 1952.01, Los Angeles County, California",ca,140,0,ACSSF,4333,6,37,195201,1388,958,7,6,236,0,122,59,877,211,73125,1388,285,330,3106,277,403,680,2426
6037195202,14000US06037195202,Census Tract 1952.02,"Census Tract 1952.02, Los Angeles County, California",ca,140,0,ACSSF,4334,6,37,195202,705,586,12,0,34,0,20,53,520,97,95564,705,144,135,3291,203,333,536,2755
6037195300,14000US06037195300,Census Tract 1953,"Census Tract 1953, Los Angeles County, California",ca,140,0,ACSSF,4335,6,37,195300,1115,797,26,0,91,7,171,23,684,284,59044,1115,311,263,3222,290,695,985,2237
6037195400,14000US06037195400,Census Tract 1954,"Census Tract 1954, Los Angeles County, California",ca,140,0,ACSSF,4336,6,37,195400,1443,1109,50,0,64,0,147,73,1028,246,63516,1443,354,321,4465,315,588,903,3562
6037195500,14000US06037195500,Census Tract 1955,"Census Tract 1955, Los Angeles County, California",ca,140,0,ACSSF,4337,6,37,195500,1223,859,20,18,177,0,111,38,707,281,73809,1223,218,195,5553,346,266,612,4941
6037195600,14000US06037195600,Census Tract 1956,"Census Tract 1956, Los Angeles County, California",ca,140,0,ACSSF,4338,6,37,195600,871,493,10,0,68,0,235,65,341,449,46875,871,176,271,3138,712,447,1159,1979
6037195710,14000US06037195710,Census Tract 1957.10,"Census Tract 1957.10, Los Angeles County, California",ca,140,0,ACSSF,4339,6,37,195710,1174,615,41,0,103,0,386,29,276,745,40772,1174,284,323,4467,1640,935,2575,1892
6037195720,14000US06037195720,Census Tract 1957.20,"Census Tract 1957.20, Los Angeles County, California",ca,140,0,ACSSF,4340,6,37,195720,655,260,0,5,62,0,281,47,178,392,32305,655,164,198,2070,299,540,839,1231
6037195802,14000US06037195802,Census Tract 1958.02,"Census Tract 1958.02, Los Angeles County, California",ca,140,0,ACSSF,4341,6,37,195802,713,257,42,14,129,0,266,5,127,406,44438,713,161,225,2809,366,825,1191,1618
6037195803,14000US06037195803,Census Tract 1958.03,"Census Tract 1958.03, Los Angeles County, California",ca,140,0,ACSSF,4342,6,37,195803,890,470,78,21,102,0,186,33,366,316,57038,890,293,183,2724,383,705,1088,1636
6037195804,14000US06037195804,Census Tract 1958.04,"Census Tract 1958.04, Los Angeles County, California",ca,140,0,ACSSF,4343,6,37,195804,705,455,37,0,89,0,65,59,342,193,49432,705,149,118,2600,419,445,864,1736
6037195901,14000US06037195901,Census Tract 1959.01,"Census Tract 1959.01, Los Angeles County, California",ca,140,0,ACSSF,4344,6,37,195901,896,610,21,0,104,0,148,13,545,220,53023,896,276,221,2033,223,247,470,1563
6037195902,14000US06037195902,Census Tract 1959.02,"Census Tract 1959.02, Los Angeles County, California",ca,140,0,ACSSF,4345,6,37,195902,780,573,15,0,61,0,100,31,486,210,60776,780,194,203,1807,386,244,630,1177
6037195903,14000US06037195903,Census Tract 1959.03,"Census Tract 1959.03, Los Angeles County, California",ca,140,0,ACSSF,4346,6,37,195903,721,400,9,4,107,0,169,32,308,275,48060,721,159,200,2165,252,498,750,1415
6037197200,14000US06037197200,Census Tract 1972,"Census Tract 1972, Los Angeles County, California",ca,140,0,ACSSF,4347,6,37,197200,554,232,0,13,98,0,160,51,73,368,60958,554,173,123,3831,410,1096,1506,2325
6037197300,14000US06037197300,Census Tract 1973,"Census Tract 1973, Los Angeles County, California",ca,140,0,ACSSF,4348,6,37,197300,1428,917,41,0,273,0,151,46,762,314,79516,1428,248,226,4080,696,404,1100,2980
6037197410,14000US06037197410,Census Tract 1974.10,"Census Tract 1974.10, Los Angeles County, California",ca,140,0,ACSSF,4349,6,37,197410,864,613,53,0,160,0,29,9,400,262,78803,864,211,151,4552,458,468,926,3626
6037197420,14000US06037197420,Census Tract 1974.20,"Census Tract 1974.20, Los Angeles County, California",ca,140,0,ACSSF,4350,6,37,197420,905,502,42,0,56,0,254,51,340,430,50550,905,192,238,3422,513,974,1487,1935
6037197500,14000US06037197500,Census Tract 1975,"Census Tract 1975, Los Angeles County, California",ca,140,0,ACSSF,4351,6,37,197500,1136,633,63,30,224,0,160,26,481,373,62270,1136,316,209,3738,338,588,926,2812
6037197600,14000US06037197600,Census Tract 1976,"Census Tract 1976, Los Angeles County, California",ca,140,0,ACSSF,4352,6,37,197600,714,381,7,19,98,0,192,17,310,249,61625,714,202,135,2194,186,455,641,1553
6037197700,14000US06037197700,Census Tract 1977,"Census Tract 1977, Los Angeles County, California",ca,140,0,ACSSF,4353,6,37,197700,1694,728,36,35,617,0,171,107,529,388,43469,1694,347,556,5146,1235,1163,2398,2748
6037199000,14000US06037199000,Census Tract 1990,"Census Tract 1990, Los Angeles County, California",ca,140,0,ACSSF,4354,6,37,199000,1168,438,11,12,340,0,276,91,97,686,42328,1168,250,337,5453,1216,1762,2978,2475
6037199110,14000US06037199110,Census Tract 1991.10,"Census Tract 1991.10, Los Angeles County, California",ca,140,0,ACSSF,4355,6,37,199110,291,129,5,14,11,0,132,0,11,264,55060,291,52,72,2643,385,629,1014,1629
6037199120,14000US06037199120,Census Tract 1991.20,"Census Tract 1991.20, Los Angeles County, California",ca,140,0,ACSSF,4356,6,37,199120,871,428,7,0,102,0,317,17,45,717,28958,871,259,281,4083,1686,941,2627,1456
6037199201,14000US06037199201,Census Tract 1992.01,"Census Tract 1992.01, Los Angeles County, California",ca,140,0,ACSSF,4357,6,37,199201,927,303,0,0,254,0,356,14,31,642,32747,927,271,322,3650,667,1818,2485,1165
6037199202,14000US06037199202,Census Tract 1992.02,"Census Tract 1992.02, Los Angeles County, California",ca,140,0,ACSSF,4358,6,37,199202,463,210,21,7,38,0,182,5,40,359,41750,463,129,142,2986,570,639,1209,1777
6037199300,14000US06037199300,Census Tract 1993,"Census Tract 1993, Los Angeles County, California",ca,140,0,ACSSF,4359,6,37,199300,604,309,14,16,110,0,155,0,187,293,41250,604,126,200,3623,609,814,1423,2200
6037199400,14000US06037199400,Census Tract 1994,"Census Tract 1994, Los Angeles County, California",ca,140,0,ACSSF,4360,6,37,199400,846,284,51,8,136,0,329,38,34,612,45714,846,178,154,4380,670,1547,2217,2163
6037199700,14000US06037199700,Census Tract 1997,"Census Tract 1997, Los Angeles County, California",ca,140,0,ACSSF,4361,6,37,199700,847,402,22,0,104,0,310,9,239,468,34625,847,201,278,3119,795,945,1740,1379
6037199800,14000US06037199800,Census Tract 1998,"Census Tract 1998, Los Angeles County, California",ca,140,0,ACSSF,4362,6,37,199800,1112,341,0,19,385,0,358,9,20,746,27295,1112,263,454,5411,1415,1995,3410,2001
6037199900,14000US06037199900,Census Tract 1999,"Census Tract 1999, Los Angeles County, California",ca,140,0,ACSSF,4363,6,37,199900,644,215,15,11,75,0,328,0,40,514,34444,644,203,178,2799,564,1078,1642,1157
6037201110,14000US06037201110,Census Tract 2011.10,"Census Tract 2011.10, Los Angeles County, California",ca,140,0,ACSSF,4364,6,37,201110,281,121,21,0,38,0,101,0,48,189,29883,281,88,98,2214,312,628,940,1274
6037201120,14000US06037201120,Census Tract 2011.20,"Census Tract 2011.20, Los Angeles County, California",ca,140,0,ACSSF,4365,6,37,201120,842,223,69,0,63,0,467,20,31,672,40833,842,149,319,4035,734,1192,1926,2109
6037201200,14000US06037201200,Census Tract 2012,"Census Tract 2012, Los Angeles County, California",ca,140,0,ACSSF,4366,6,37,201200,426,140,0,22,44,0,214,6,29,347,40568,426,98,100,2720,457,753,1210,1510
6037201301,14000US06037201301,Census Tract 2013.01,"Census Tract 2013.01, Los Angeles County, California",ca,140,0,ACSSF,4367,6,37,201301,561,269,7,16,45,0,216,8,35,474,32131,561,111,140,4042,1092,1051,2143,1899
6037201302,14000US06037201302,Census Tract 2013.02,"Census Tract 2013.02, Los Angeles County, California",ca,140,0,ACSSF,4368,6,37,201302,712,281,11,9,319,0,63,29,232,171,73889,712,113,217,4260,684,860,1544,2716
6037201401,14000US06037201401,Census Tract 2014.01,"Census Tract 2014.01, Los Angeles County, California",ca,140,0,ACSSF,4369,6,37,201401,732,292,21,46,16,0,347,10,49,613,35357,732,229,251,4773,1133,1604,2737,2036
6037201402,14000US06037201402,Census Tract 2014.02,"Census Tract 2014.02, Los Angeles County, California",ca,140,0,ACSSF,4370,6,37,201402,432,128,23,0,8,0,253,20,27,385,45671,432,136,71,5132,849,1661,2510,2622
6037201501,14000US06037201501,Census Tract 2015.01,"Census Tract 2015.01, Los Angeles County, California",ca,140,0,ACSSF,4371,6,37,201501,892,295,12,0,66,0,500,19,48,766,35350,892,259,315,5345,1300,1161,2461,2884
6037201503,14000US06037201503,Census Tract 2015.03,"Census Tract 2015.03, Los Angeles County, California",ca,140,0,ACSSF,4372,6,37,201503,744,242,23,12,62,0,377,28,37,626,35100,744,222,268,3446,927,1088,2015,1431
6037201504,14000US06037201504,Census Tract 2015.04,"Census Tract 2015.04, Los Angeles County, California",ca,140,0,ACSSF,4373,6,37,201504,299,120,18,0,8,0,153,0,29,244,39453,299,85,89,2218,567,605,1172,1046
6037201601,14000US06037201601,Census Tract 2016.01,"Census Tract 2016.01, Los Angeles County, California",ca,140,0,ACSSF,4374,6,37,201601,278,48,4,0,32,0,190,4,13,229,39352,278,136,35,2282,176,755,931,1351
6037201602,14000US06037201602,Census Tract 2016.02,"Census Tract 2016.02, Los Angeles County, California",ca,140,0,ACSSF,4375,6,37,201602,309,104,0,0,46,0,153,6,0,279,41950,309,54,73,2762,389,583,972,1790
6037201700,14000US06037201700,Census Tract 2017,"Census Tract 2017, Los Angeles County, California",ca,140,0,ACSSF,4376,6,37,201700,609,293,35,0,36,0,206,39,86,405,43992,609,146,171,4613,1035,1071,2106,2507
6037203100,14000US06037203100,Census Tract 2031,"Census Tract 2031, Los Angeles County, California",ca,140,0,ACSSF,4377,6,37,203100,1050,690,35,9,22,0,270,24,17,966,27254,1050,242,282,4405,1334,1637,2971,1434
6037203200,14000US06037203200,Census Tract 2032,"Census Tract 2032, Los Angeles County, California",ca,140,0,ACSSF,4378,6,37,203200,847,550,33,0,11,0,235,18,22,763,36223,847,238,248,5152,1368,1591,2959,2193
6037203300,14000US06037203300,Census Tract 2033,"Census Tract 2033, Los Angeles County, California",ca,140,0,ACSSF,4379,6,37,203300,353,165,9,0,75,0,87,17,5,253,32292,353,131,113,1291,584,359,943,348
6037203500,14000US06037203500,Census Tract 2035,"Census Tract 2035, Los Angeles County, California",ca,140,0,ACSSF,4380,6,37,203500,748,452,0,0,152,0,124,20,55,541,33036,748,188,253,2978,923,915,1838,1140
6037203600,14000US06037203600,Census Tract 2036,"Census Tract 2036, Los Angeles County, California",ca,140,0,ACSSF,4381,6,37,203600,971,639,18,26,23,0,265,0,0,919,49309,971,337,255,5229,1194,1596,2790,2439
6037203710,14000US06037203710,Census Tract 2037.10,"Census Tract 2037.10, Los Angeles County, California",ca,140,0,ACSSF,4382,6,37,203710,611,472,19,0,11,0,109,0,29,557,39883,611,189,152,3155,846,929,1775,1380
6037203720,14000US06037203720,Census Tract 2037.20,"Census Tract 2037.20, Los Angeles County, California",ca,140,0,ACSSF,4383,6,37,203720,849,555,0,0,15,22,246,11,8,826,29191,849,316,299,4237,1568,1692,3260,977
6037203800,14000US06037203800,Census Tract 2038,"Census Tract 2038, Los Angeles County, California",ca,140,0,ACSSF,4384,6,37,203800,602,372,9,0,6,0,194,21,0,587,,602,194,248,4941,1418,1438,2856,2085
6037203900,14000US06037203900,Census Tract 2039,"Census Tract 2039, Los Angeles County, California",ca,140,0,ACSSF,4385,6,37,203900,430,259,0,8,0,0,154,9,15,415,37500,430,85,152,3153,734,955,1689,1464
6037204110,14000US06037204110,Census Tract 2041.10,"Census Tract 2041.10, Los Angeles County, California",ca,140,0,ACSSF,4386,6,37,204110,538,293,0,0,6,0,239,0,4,528,33409,538,140,169,3299,646,696,1342,1957
6037204120,14000US06037204120,Census Tract 2041.20,"Census Tract 2041.20, Los Angeles County, California",ca,140,0,ACSSF,4387,6,37,204120,444,280,0,0,0,0,144,20,5,433,46731,444,72,107,2960,586,1258,1844,1116
6037204200,14000US06037204200,Census Tract 2042,"Census Tract 2042, Los Angeles County, California",ca,140,0,ACSSF,4388,6,37,204200,830,599,12,0,49,0,162,8,0,769,30122,830,189,299,3680,1272,920,2192,1488
6037204300,14000US06037204300,Census Tract 2043,"Census Tract 2043, Los Angeles County, California",ca,140,0,ACSSF,4389,6,37,204300,954,616,11,8,32,0,249,38,40,870,31250,954,332,269,4895,1423,2286,3709,1186
6037204410,14000US06037204410,Census Tract 2044.10,"Census Tract 2044.10, Los Angeles County, California",ca,140,0,ACSSF,4390,6,37,204410,552,340,5,0,25,0,182,0,21,501,41212,552,96,168,2283,892,431,1323,960
6037204420,14000US06037204420,Census Tract 2044.20,"Census Tract 2044.20, Los Angeles County, California",ca,140,0,ACSSF,4391,6,37,204420,859,536,43,0,24,0,228,28,22,779,26317,859,241,279,3082,1230,935,2165,917
6037204600,14000US06037204600,Census Tract 2046,"Census Tract 2046, Los Angeles County, California",ca,140,0,ACSSF,4392,6,37,204600,931,631,61,38,17,0,158,26,39,814,27542,931,251,297,4121,1068,1773,2841,1280
6037204700,14000US06037204700,Census Tract 2047,"Census Tract 2047, Los Angeles County, California",ca,140,0,ACSSF,4393,6,37,204700,656,387,10,0,8,0,221,30,37,601,36985,656,161,230,5616,1108,1048,2156,3460
6037204810,14000US06037204810,Census Tract 2048.10,"Census Tract 2048.10, Los Angeles County, California",ca,140,0,ACSSF,4394,6,37,204810,788,569,23,0,11,0,149,36,0,739,39805,788,200,257,5462,1096,1907,3003,2459
6037204820,14000US06037204820,Census Tract 2048.20,"Census Tract 2048.20, Los Angeles County, California",ca,140,0,ACSSF,4395,6,37,204820,277,198,9,0,0,0,70,0,8,260,42604,277,76,94,2146,423,803,1226,920
6037204910,14000US06037204910,Census Tract 2049.10,"Census Tract 2049.10, Los Angeles County, California",ca,140,0,ACSSF,4396,6,37,204910,651,481,14,6,0,0,144,6,4,627,35226,651,245,168,3263,814,1107,1921,1342
6037204920,14000US06037204920,Census Tract 2049.20,"Census Tract 2049.20, Los Angeles County, California",ca,140,0,ACSSF,4397,6,37,204920,365,260,20,6,0,0,79,0,5,340,30114,365,127,90,2623,744,958,1702,921
6037205110,14000US06037205110,Census Tract 2051.10,"Census Tract 2051.10, Los Angeles County, California",ca,140,0,ACSSF,4398,6,37,205110,846,579,7,0,35,0,206,19,43,761,44468,846,259,239,3861,1225,1249,2474,1387
6037205120,14000US06037205120,Census Tract 2051.20,"Census Tract 2051.20, Los Angeles County, California",ca,140,0,ACSSF,4399,6,37,205120,849,576,47,0,13,0,196,17,4,799,27122,849,205,280,3521,1285,1487,2772,749
6037206010,14000US06037206010,Census Tract 2060.10,"Census Tract 2060.10, Los Angeles County, California",ca,140,0,ACSSF,4400,6,37,206010,1066,297,0,0,405,0,338,26,100,546,38469,1066,247,213,3943,1391,922,2313,1630
6037206020,14000US06037206020,Census Tract 2060.20,"Census Tract 2060.20, Los Angeles County, California",ca,140,0,ACSSF,4401,6,37,206020,288,107,42,0,78,10,36,15,89,60,89333,288,85,86,555,81,49,130,425
6037206031,14000US06037206031,Census Tract 2060.31,"Census Tract 2060.31, Los Angeles County, California",ca,140,0,ACSSF,4402,6,37,206031,1686,837,206,0,395,42,123,83,649,372,79485,1686,368,444,3788,443,362,805,2983
6037206032,14000US06037206032,Census Tract 2060.32,"Census Tract 2060.32, Los Angeles County, California",ca,140,0,ACSSF,4403,6,37,206032,1469,744,42,0,418,0,265,0,110,899,32754,1469,418,499,5173,1738,1564,3302,1871
6037206050,14000US06037206050,Census Tract 2060.50,"Census Tract 2060.50, Los Angeles County, California",ca,140,0,ACSSF,4404,6,37,206050,789,439,57,10,118,0,127,38,49,541,22534,789,286,240,1936,714,652,1366,570
6037206200,14000US06037206200,Census Tract 2062,"Census Tract 2062, Los Angeles County, California",ca,140,0,ACSSF,4405,6,37,206200,2021,309,436,0,1014,0,128,134,248,212,19882,2021,743,441,3966,1820,961,2781,1185
6037206300,14000US06037206300,Census Tract 2063,"Census Tract 2063, Los Angeles County, California",ca,140,0,ACSSF,4406,6,37,206300,2415,689,1341,59,51,0,246,29,532,403,10337,2415,672,620,5628,4439,781,5220,408
6037207101,14000US06037207101,Census Tract 2071.01,"Census Tract 2071.01, Los Angeles County, California",ca,140,0,ACSSF,4407,6,37,207101,1720,470,209,0,824,0,137,80,366,310,37500,1720,557,599,4068,1218,1323,2541,1527
6037207102,14000US06037207102,Census Tract 2071.02,"Census Tract 2071.02, Los Angeles County, California",ca,140,0,ACSSF,4408,6,37,207102,1185,168,136,17,737,0,111,16,124,171,25893,1185,331,329,2866,953,815,1768,1098
6037207103,14000US06037207103,Census Tract 2071.03,"Census Tract 2071.03, Los Angeles County, California",ca,140,0,ACSSF,4409,6,37,207103,884,136,40,5,646,0,45,12,87,100,26806,884,262,304,2324,1016,536,1552,772
6037207301,14000US06037207301,Census Tract 2073.01,"Census Tract 2073.01, Los Angeles County, California",ca,140,0,ACSSF,4410,6,37,207301,3380,1775,620,31,448,0,257,249,1417,636,50058,3380,901,672,4806,1162,644,1806,3000
6037207302,14000US06037207302,Census Tract 2073.02,"Census Tract 2073.02, Los Angeles County, California",ca,140,0,ACSSF,4411,6,37,207302,2967,1310,593,60,493,0,136,375,1166,397,38209,2967,529,857,4555,1171,569,1740,2815
6037207400,14000US06037207400,Census Tract 2074,"Census Tract 2074, Los Angeles County, California",ca,140,0,ACSSF,4412,6,37,207400,276,43,101,9,87,5,26,5,21,48,,276,62,60,521,145,82,227,294
6037207501,14000US06037207501,Census Tract 2075.01,"Census Tract 2075.01, Los Angeles County, California",ca,140,0,ACSSF,4413,6,37,207501,1132,467,226,0,213,0,99,127,364,202,63647,1132,365,232,2252,336,114,450,1802
6037207502,14000US06037207502,Census Tract 2075.02,"Census Tract 2075.02, Los Angeles County, California",ca,140,0,ACSSF,4414,6,37,207502,2187,509,195,0,1345,0,71,67,461,119,19380,2187,607,187,2851,1002,533,1535,1316
6037207710,14000US06037207710,Census Tract 2077.10,"Census Tract 2077.10, Los Angeles County, California",ca,140,0,ACSSF,4415,6,37,207710,2528,1116,329,0,866,0,165,52,946,335,75357,2528,646,577,4316,978,428,1406,2910
6037207900,14000US06037207900,Census Tract 2079,"Census Tract 2079, Los Angeles County, California",ca,140,0,ACSSF,4416,6,37,207900,2725,1084,181,0,848,0,307,305,772,704,83224,2725,580,804,6133,1305,749,2054,4079
6037208000,14000US06037208000,Census Tract 2080,"Census Tract 2080, Los Angeles County, California",ca,140,0,ACSSF,4417,6,37,208000,2486,711,306,51,566,0,803,49,323,1242,34338,2486,731,827,7646,2625,2670,5295,2351
6037208301,14000US06037208301,Census Tract 2083.01,"Census Tract 2083.01, Los Angeles County, California",ca,140,0,ACSSF,4418,6,37,208301,523,197,21,12,17,6,270,0,5,474,43125,523,72,211,2217,780,679,1459,758
6037208302,14000US06037208302,Census Tract 2083.02,"Census Tract 2083.02, Los Angeles County, California",ca,140,0,ACSSF,4419,6,37,208302,1428,617,128,77,190,0,382,34,106,1003,31019,1428,462,435,4741,1761,1198,2959,1782
6037208401,14000US06037208401,Census Tract 2084.01,"Census Tract 2084.01, Los Angeles County, California",ca,140,0,ACSSF,4420,6,37,208401,1422,304,46,50,460,0,546,16,48,893,28705,1422,496,330,4479,1226,1973,3199,1280
6037208402,14000US06037208402,Census Tract 2084.02,"Census Tract 2084.02, Los Angeles County, California",ca,140,0,ACSSF,4421,6,37,208402,706,237,42,35,168,0,209,15,108,387,38542,706,212,229,2803,606,1018,1624,1179
6037208501,14000US06037208501,Census Tract 2085.01,"Census Tract 2085.01, Los Angeles County, California",ca,140,0,ACSSF,4422,6,37,208501,720,246,14,10,285,16,136,13,109,278,54896,720,198,154,2370,259,533,792,1578
6037208502,14000US06037208502,Census Tract 2085.02,"Census Tract 2085.02, Los Angeles County, California",ca,140,0,ACSSF,4423,6,37,208502,1255,390,73,41,191,0,505,55,114,828,37171,1255,353,228,3905,1009,1200,2209,1696
6037208610,14000US06037208610,Census Tract 2086.10,"Census Tract 2086.10, Los Angeles County, California",ca,140,0,ACSSF,4424,6,37,208610,1351,275,112,0,572,17,341,34,87,529,44534,1351,306,437,4408,865,1055,1920,2488
6037208620,14000US06037208620,Census Tract 2086.20,"Census Tract 2086.20, Los Angeles County, California",ca,140,0,ACSSF,4425,6,37,208620,1528,245,99,14,615,19,478,58,125,640,39375,1528,445,412,4319,992,1154,2146,2173
6037208710,14000US06037208710,Census Tract 2087.10,"Census Tract 2087.10, Los Angeles County, California",ca,140,0,ACSSF,4426,6,37,208710,1698,213,103,0,960,0,403,19,120,497,56728,1698,404,426,4622,513,805,1318,3304
6037208720,14000US06037208720,Census Tract 2087.20,"Census Tract 2087.20, Los Angeles County, California",ca,140,0,ACSSF,4427,6,37,208720,1544,714,122,0,115,0,593,0,214,1093,26875,1544,357,541,4338,1880,1278,3158,1180
6037208801,14000US06037208801,Census Tract 2088.01,"Census Tract 2088.01, Los Angeles County, California",ca,140,0,ACSSF,4428,6,37,208801,1241,381,112,0,409,0,295,44,195,521,32567,1241,498,301,2909,907,961,1868,1041
6037208802,14000US06037208802,Census Tract 2088.02,"Census Tract 2088.02, Los Angeles County, California",ca,140,0,ACSSF,4429,6,37,208802,1437,425,128,0,411,0,392,81,250,602,32097,1437,436,479,3533,826,1219,2045,1488
6037208902,14000US06037208902,Census Tract 2089.02,"Census Tract 2089.02, Los Angeles County, California",ca,140,0,ACSSF,4430,6,37,208902,704,238,16,16,44,0,381,9,12,632,34911,704,250,189,2711,959,1081,2040,671
6037208903,14000US06037208903,Census Tract 2089.03,"Census Tract 2089.03, Los Angeles County, California",ca,140,0,ACSSF,4431,6,37,208903,1135,483,94,28,70,0,460,0,33,938,28021,1135,259,429,3974,1771,1169,2940,1034
6037208904,14000US06037208904,Census Tract 2089.04,"Census Tract 2089.04, Los Angeles County, California",ca,140,0,ACSSF,4432,6,37,208904,1277,386,51,0,230,0,602,8,54,952,26588,1277,287,307,4014,1710,1598,3308,706
6037209102,14000US06037209102,Census Tract 2091.02,"Census Tract 2091.02, Los Angeles County, California",ca,140,0,ACSSF,4433,6,37,209102,2014,701,265,30,347,0,602,69,170,1183,26183,2014,453,726,5734,2634,1645,4279,1455
6037209103,14000US06037209103,Census Tract 2091.03,"Census Tract 2091.03, Los Angeles County, California",ca,140,0,ACSSF,4434,6,37,209103,1058,483,59,17,16,0,469,14,35,948,25896,1058,356,368,3685,2065,1032,3097,588
6037209104,14000US06037209104,Census Tract 2091.04,"Census Tract 2091.04, Los Angeles County, California",ca,140,0,ACSSF,4435,6,37,209104,966,422,118,15,63,0,317,31,102,667,24455,966,295,288,2630,1085,786,1871,759
6037209200,14000US06037209200,Census Tract 2092,"Census Tract 2092, Los Angeles County, California",ca,140,0,ACSSF,4436,6,37,209200,1916,757,229,0,551,23,270,86,592,467,44211,1916,680,469,4356,1110,1243,2353,2003
6037209300,14000US06037209300,Census Tract 2093,"Census Tract 2093, Los Angeles County, California",ca,140,0,ACSSF,4437,6,37,209300,1903,784,190,40,304,0,527,58,301,1079,28472,1903,636,586,4684,2020,1027,3047,1637
6037209401,14000US06037209401,Census Tract 2094.01,"Census Tract 2094.01, Los Angeles County, California",ca,140,0,ACSSF,4438,6,37,209401,1522,565,252,26,300,0,346,33,156,840,25000,1522,483,407,4178,1887,1451,3338,840
6037209402,14000US06037209402,Census Tract 2094.02,"Census Tract 2094.02, Los Angeles County, California",ca,140,0,ACSSF,4439,6,37,209402,1171,479,30,17,16,0,629,0,129,1022,30705,1171,277,425,3945,1885,1388,3273,672
